create_date,valid_from,valid_to,estimated_days,origin_country,origin_name,destination_country,destination_name,shipping_type,load_type,load_amount,price_usd
2023-10-12,2023-11-27,2023-12-06,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",CA,"Port au Port, NL A0N 1T0, Canada",LTL,mt,1,9018.3
2023-10-12,2023-10-19,2023-10-20,,PT,"R. Henrique Schreck 202-212, 4450-570 Leça da Palmeira, Portugal",NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",LTL,mt,1,532.7
2023-10-12,2023-12-04,2023-12-13,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",CA,"Port au Port, NL A0N 1T0, Canada",LTL,mt,1,9018.3
2023-10-12,2023-10-19,2023-10-27,,PT,"R. Henrique Schreck 202-212, 4450-570 Leça da Palmeira, Portugal",NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",LTL,mt,1,565.7
2023-10-12,2023-11-30,2023-12-11,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",CA,"Port au Port, NL A0N 1T0, Canada",LTL,mt,1,9018.3
2023-10-12,2023-10-19,2023-10-23,,PT,"R. Henrique Schreck 202-212, 4450-570 Leça da Palmeira, Portugal",NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",LTL,mt,1,1635.62
2023-10-12,2023-11-10,2023-11-14,,CA,"1197-1315 Rue Berri, Montréal, QC H2L, Canada",CA,"Port au Port, NL A0N 1T0, Canada",LTL,mt,1,4239.02
2023-10-12,2023-10-19,2023-10-25,,PT,"R. Henrique Schreck 202-212, 4450-570 Leça da Palmeira, Portugal",NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",LTL,mt,1,420.05
2023-10-12,2023-11-06,2023-11-10,,CA,"1197-1315 Rue Berri, Montréal, QC H2L, Canada",CA,"Port au Port, NL A0N 1T0, Canada",LTL,mt,1,4239.02
2023-10-12,2023-10-19,2023-10-20,,PT,"R. Henrique Schreck 202-212, 4450-570 Leça da Palmeira, Portugal",NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",LTL,mt,1,532.7
2023-10-12,2023-11-13,2023-11-17,,CA,"1197-1315 Rue Berri, Montréal, QC H2L, Canada",CA,"Port au Port, NL A0N 1T0, Canada",LTL,mt,1,4239.02
2023-10-12,2023-10-19,2023-10-27,,PT,"R. Henrique Schreck 202-212, 4450-570 Leça da Palmeira, Portugal",NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",LTL,mt,1,565.7
2023-10-12,2023-11-08,2023-11-13,,CA,"1197-1315 Rue Berri, Montréal, QC H2L, Canada",CA,"Port au Port, NL A0N 1T0, Canada",LTL,mt,1,4239.02
2023-10-12,2023-10-19,2023-10-23,,PT,"R. Henrique Schreck 202-212, 4450-570 Leça da Palmeira, Portugal",NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",LTL,mt,1,1635.62
2023-10-12,2023-11-13,2023-11-15,,US,"National Park, NJ 08063, USA",US,"New York, NY, USA",LTL,mt,1,470.98
2023-10-12,2023-10-12,2023-10-16,,PL,"Gdańsk, Poland",NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",LTL,mt,1,300.32
2023-10-12,2023-11-09,2023-11-13,,US,"National Park, NJ 08063, USA",US,"New York, NY, USA",LTL,mt,1,470.98
2023-10-12,2023-10-12,2023-10-13,,PL,"Gdańsk, Poland",NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",LTL,mt,1,475.61
2023-10-12,2023-11-15,2023-11-17,,US,"National Park, NJ 08063, USA",US,"New York, NY, USA",LTL,mt,1,470.98
2023-10-12,2023-10-12,2023-10-19,,PL,"Gdańsk, Poland",NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",LTL,mt,1,399.79
2023-10-12,2023-11-03,2023-11-06,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"New York, NY, USA",LTL,mt,1,517.5
2023-10-12,2023-10-12,2023-10-16,,PL,"Gdańsk, Poland",NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",LTL,mt,1,300.32
2023-10-12,2023-10-31,2023-11-01,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"New York, NY, USA",LTL,mt,1,517.5
2023-10-12,2023-10-12,2023-10-13,,PL,"Gdańsk, Poland",NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",LTL,mt,1,475.61
2023-10-12,2023-11-21,2023-11-22,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"New York, NY, USA",LTL,mt,1,517.5
2023-10-12,2023-10-12,2023-11-01,,PL,"Gdańsk, Poland",NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",LTL,mt,1,399.79
2023-10-12,2023-11-14,2023-11-15,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"New York, NY, USA",LTL,mt,1,517.5
2023-10-12,2023-10-12,2023-10-25,,PL,"Gdańsk, Poland",NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",LTL,mt,1,399.79
2023-10-12,2023-11-06,2023-11-07,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"New York, NY, USA",LTL,mt,1,517.5
2023-10-12,2023-10-12,2023-10-19,,PL,"Gdańsk, Poland",NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",LTL,mt,1,399.79
2023-10-12,2023-11-23,2023-11-30,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",US,"New York, NY, USA",LTL,mt,1,7802.51
2023-10-12,2023-10-12,2023-10-16,,PL,"Gdańsk, Poland",NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",LTL,mt,1,300.32
2023-10-12,2023-11-20,2023-11-27,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",US,"New York, NY, USA",LTL,mt,1,7802.51
2023-10-12,2023-10-12,2023-10-13,,PL,"Gdańsk, Poland",NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",LTL,mt,1,475.61
2023-10-12,2023-12-01,2023-12-08,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",US,"New York, NY, USA",LTL,mt,1,7802.51
2023-10-12,2023-10-12,2023-10-31,,PL,"Gdańsk, Poland",NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",LTL,mt,1,399.79
2023-10-12,2023-11-27,2023-12-04,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",US,"New York, NY, USA",LTL,mt,1,7802.51
2023-10-12,2023-10-12,2023-10-19,,PL,"Gdańsk, Poland",NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",LTL,mt,1,399.79
2023-10-12,2023-11-20,2023-11-21,,NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",NL,"Eindhoven, Netherlands",LTL,mt,1,111.82
2023-10-12,2023-10-12,2023-10-26,,CA,"Toronto, ON, Canada",CA,"Lower Don River Trail, Toronto, ON M4K, Canada",LTL,mt,1,194.94
2023-10-12,2023-11-13,2023-11-14,,NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",NL,"Eindhoven, Netherlands",LTL,mt,1,111.82
2023-10-12,2023-10-12,2023-10-19,,CA,"Toronto, ON, Canada",CA,"Lower Don River Trail, Toronto, ON M4K, Canada",LTL,mt,1,194.94
2023-10-12,2023-11-20,2023-11-21,,NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",NL,"Eindhoven, Netherlands",LTL,mt,1,111.82
2023-10-12,2023-10-12,2023-10-26,,CA,"Toronto, ON, Canada",CA,"1197-1315 Rue Berri, Montréal, QC H2L, Canada",LTL,mt,1,235.97
2023-10-12,2023-11-13,2023-11-14,,NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",NL,"Eindhoven, Netherlands",LTL,mt,1,111.82
2023-10-12,2023-10-12,2023-10-19,,CA,"Toronto, ON, Canada",CA,"1197-1315 Rue Berri, Montréal, QC H2L, Canada",LTL,mt,1,235.97
2023-10-12,2023-12-11,2023-12-13,,US,"National Park, NJ 08063, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,478.18
2023-10-12,2023-11-15,2023-11-17,,US,"National Park, NJ 08063, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,478.18
2023-10-12,2023-11-29,2023-12-06,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,1392.34
2023-10-12,2023-12-15,2023-12-19,,US,"National Park, NJ 08063, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,478.18
2023-10-12,2023-10-12,2023-10-24,,IN,"Kachiguda, Hyderabad, Telangana, India",IN,"24/8hakker, Broadway Road, Hawker Jesson St, Maskan Chavadi, Amman Koil North, George Town, Chennai, Tamil Nadu 600001, India",LTL,mt,1,322
2023-10-12,2023-11-29,2023-12-01,,US,"National Park, NJ 08063, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,478.18
2023-10-12,2023-10-12,2023-10-24,,IN,"Kachiguda, Hyderabad, Telangana, India",IN,"24/8hakker, Broadway Road, Hawker Jesson St, Maskan Chavadi, Amman Koil North, George Town, Chennai, Tamil Nadu 600001, India",LTL,mt,1,322
2023-10-12,2023-10-12,2023-10-24,,IN,"Kachiguda, Hyderabad, Telangana, India",IN,"24/8hakker, Broadway Road, Hawker Jesson St, Maskan Chavadi, Amman Koil North, George Town, Chennai, Tamil Nadu 600001, India",LTL,mt,1,322
2023-10-12,2023-10-12,2023-10-24,,IN,"Kachiguda, Hyderabad, Telangana, India",IN,"24/8hakker, Broadway Road, Hawker Jesson St, Maskan Chavadi, Amman Koil North, George Town, Chennai, Tamil Nadu 600001, India",LTL,mt,1,322
2023-10-12,2023-12-04,2023-12-11,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,1392.34
2023-10-12,2023-10-12,2023-10-24,,IN,"Kachiguda, Hyderabad, Telangana, India",IN,"24/8hakker, Broadway Road, Hawker Jesson St, Maskan Chavadi, Amman Koil North, George Town, Chennai, Tamil Nadu 600001, India",LTL,mt,1,322
2023-10-12,2023-12-18,2023-12-20,,US,"National Park, NJ 08063, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,478.18
2023-10-12,2023-10-12,2023-10-24,,IN,"Kachiguda, Hyderabad, Telangana, India",IN,"Churchgate, Mumbai, Maharashtra, India",LTL,mt,1,448.5
2023-10-12,2023-11-22,2023-11-24,,US,"National Park, NJ 08063, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,478.18
2023-10-12,2023-10-12,2023-10-24,,IN,"Kachiguda, Hyderabad, Telangana, India",IN,"Churchgate, Mumbai, Maharashtra, India",LTL,mt,1,448.5
2023-10-12,2023-10-12,2023-10-24,,IN,"Kachiguda, Hyderabad, Telangana, India",IN,"Churchgate, Mumbai, Maharashtra, India",LTL,mt,1,448.5
2023-10-12,2023-10-12,2023-10-24,,IN,"Kachiguda, Hyderabad, Telangana, India",IN,"Churchgate, Mumbai, Maharashtra, India",LTL,mt,1,448.5
2023-10-12,2023-12-06,2023-12-13,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,1392.34
2023-10-12,2023-10-12,2023-10-24,,IN,"Kachiguda, Hyderabad, Telangana, India",IN,"Churchgate, Mumbai, Maharashtra, India",LTL,mt,1,448.5
2023-10-12,2023-11-20,2023-11-22,,CA,"Lower Don River Trail, Toronto, ON M4K, Canada",CA,"Toronto, ON, Canada",LTL,mt,1,1284.03
2023-10-12,2023-10-12,2023-10-19,,CN,"Shanghai, China",CN,"888 Bao Dong Lu, Baoshan Qu, Shanghai Shi, China, 200431",LTL,mt,1,138
2023-10-12,2023-11-20,2023-11-30,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"Los Angeles, CA, USA",LTL,mt,1,389.79
2023-10-12,2023-11-21,2023-12-01,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"Los Angeles, CA, USA",LTL,mt,1,389.79
2023-10-12,2023-11-08,2023-11-09,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",US,"Los Angeles, CA, USA",LTL,mt,1,517.5
2023-10-12,2023-11-06,2023-11-07,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",US,"Los Angeles, CA, USA",LTL,mt,1,517.5
2023-10-12,2023-11-06,2023-11-08,,US,"Henderson, NV 89014, USA",US,"Los Angeles, CA, USA",LTL,mt,1,919.53
2023-10-12,2023-11-28,2023-12-08,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"Los Angeles, CA, USA",LTL,mt,1,389.79
2023-10-12,2023-10-16,2023-10-26,,KR,"Busan, South Korea",KR,"Nampo-dong, 12 구덕로 지하 Nampodong 1(il)-ga, Jung-gu, Busan, South Korea",LTL,mt,1,276
2023-10-12,2023-12-01,2023-12-13,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"Los Angeles, CA, USA",LTL,mt,1,389.79
2023-10-12,2023-10-16,2023-10-26,,KR,"Busan, South Korea",KR,"Nampo-dong, 12 구덕로 지하 Nampodong 1(il)-ga, Jung-gu, Busan, South Korea",LTL,mt,1,276
2023-10-12,2023-11-20,2023-11-21,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",US,"Los Angeles, CA, USA",LTL,mt,1,517.5
2023-10-12,2023-10-16,2023-10-26,,KR,"Busan, South Korea",KR,"Nampo-dong, 12 구덕로 지하 Nampodong 1(il)-ga, Jung-gu, Busan, South Korea",LTL,mt,1,276
2023-10-12,2023-11-14,2023-11-15,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",US,"Los Angeles, CA, USA",LTL,mt,1,517.5
2023-10-12,2023-10-16,2023-10-26,,KR,"Busan, South Korea",KR,"Nampo-dong, 12 구덕로 지하 Nampodong 1(il)-ga, Jung-gu, Busan, South Korea",LTL,mt,1,276
2023-10-12,2023-11-16,2023-11-20,,US,"Henderson, NV 89014, USA",US,"Los Angeles, CA, USA",LTL,mt,1,919.53
2023-10-12,2023-10-16,2023-10-26,,KR,"Busan, South Korea",KR,"Nampo-dong, 12 구덕로 지하 Nampodong 1(il)-ga, Jung-gu, Busan, South Korea",LTL,mt,1,276
2023-10-12,2023-11-22,2023-11-28,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",CA,"Vancouver, BC, Canada",LTL,mt,1,1154.07
2023-10-12,2023-10-12,2023-10-26,,TW,"Fuan Temple, Taoyuan District, Taoyuan City, Taiwan 330",TW,"200, Taiwan, Keelung City, Ren’ai District, Gangxi St, 16號18 號 West Passenger Terminal",LTL,mt,1,77.05
2023-10-12,2023-11-21,2023-11-23,,CA,"Unnamed Road, Vancouver, BC V6A 4G9, Canada",CA,"Vancouver, BC, Canada",LTL,mt,1,751.06
2023-10-12,2023-10-12,2023-10-26,,TW,"Fuan Temple, Taoyuan District, Taoyuan City, Taiwan 330",TW,"200, Taiwan, Keelung City, Ren’ai District, Gangxi St, 16號18 號 West Passenger Terminal",LTL,mt,1,77.05
2023-10-12,2023-12-18,2023-12-20,,CA,"Unnamed Road, Vancouver, BC V6A 4G9, Canada",CA,"Vancouver, BC, Canada",LTL,mt,1,751.06
2023-10-12,2023-10-12,2023-10-26,,TW,"Fuan Temple, Taoyuan District, Taoyuan City, Taiwan 330",TW,"200, Taiwan, Keelung City, Ren’ai District, Gangxi St, 16號18 號 West Passenger Terminal",LTL,mt,1,77.05
2023-10-12,2023-12-11,2023-12-12,,US,"Jean Lafitte, LA 70067, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,1000.29
2023-10-12,2023-12-01,2023-12-04,,US,"Jean Lafitte, LA 70067, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,1000.29
2023-10-12,2023-12-19,2023-12-20,,US,"Jean Lafitte, LA 70067, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,1000.29
2023-10-12,2023-10-12,2023-10-20,,AU,"Melbourne VIC, Australia",AU,"81-85 Liardet St, Port Melbourne VIC 3207, Australia",LTL,mt,1,137.03
2023-10-12,2023-12-11,2023-12-12,,US,"Jean Lafitte, LA 70067, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,1000.29
2023-10-12,2023-10-12,2023-10-20,,AU,"Melbourne VIC, Australia",AU,"81-85 Liardet St, Port Melbourne VIC 3207, Australia",LTL,mt,1,137.03
2023-10-12,2023-12-04,2023-12-11,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,789.12
2023-10-12,2023-10-12,2023-10-20,,AU,"Melbourne VIC, Australia",AU,"81-85 Liardet St, Port Melbourne VIC 3207, Australia",LTL,mt,1,137.03
2023-10-12,2023-12-18,2023-12-25,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,789.12
2023-10-12,2023-10-12,2023-10-20,,AU,"Melbourne VIC, Australia",AU,"81-85 Liardet St, Port Melbourne VIC 3207, Australia",LTL,mt,1,137.03
2023-10-12,2023-10-12,2023-10-31,,AU,"Melbourne VIC, Australia",AU,"81-85 Liardet St, Port Melbourne VIC 3207, Australia",LTL,mt,1,137.03
2023-10-12,2023-10-12,2023-10-20,,AU,"Melbourne VIC, Australia",AU,"81-85 Liardet St, Port Melbourne VIC 3207, Australia",LTL,mt,1,137.03
2023-10-12,2023-10-12,2023-10-20,,AU,"Melbourne VIC, Australia",AU,"81-85 Liardet St, Port Melbourne VIC 3207, Australia",LTL,mt,1,137.03
2023-10-12,2023-11-27,2023-12-01,,US,"Seattle Ferry Terminal, 801 Alaskan Way, Seattle, WA 98104, USA",CA,"7436-7104 Gateway Blvd, Edmonton, AB T6E 0E6, Canada",LTL,mt,1,1890.3
2023-10-12,2023-12-04,2023-12-12,,US,"Battery Pl/West St, New York, NY 10280, USA",CA,"7436-7104 Gateway Blvd, Edmonton, AB T6E 0E6, Canada",LTL,mt,1,873.88
2023-10-12,2023-11-20,2023-11-24,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",CA,"7436-7104 Gateway Blvd, Edmonton, AB T6E 0E6, Canada",LTL,mt,1,1234.36
2023-10-12,2023-11-28,2023-12-04,,US,"Seattle Ferry Terminal, 801 Alaskan Way, Seattle, WA 98104, USA",CA,"7436-7104 Gateway Blvd, Edmonton, AB T6E 0E6, Canada",LTL,mt,1,1890.3
2023-10-12,2023-10-12,2023-10-13,,JP,"Yokohama, Kanagawa Prefecture, Japan",JP,"Minatomirai, Nishi Ward, Yokohama, Kanagawa 220-0012, Japan",LTL,mt,1,127.17
2023-10-12,2023-12-04,2023-12-12,,US,"Battery Pl/West St, New York, NY 10280, USA",CA,"7436-7104 Gateway Blvd, Edmonton, AB T6E 0E6, Canada",LTL,mt,1,873.88
2023-10-12,2023-10-12,2023-10-13,,JP,"Yokohama, Kanagawa Prefecture, Japan",JP,"Minatomirai, Nishi Ward, Yokohama, Kanagawa 220-0012, Japan",LTL,mt,1,127.17
2023-10-12,2023-11-21,2023-11-27,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",CA,"7436-7104 Gateway Blvd, Edmonton, AB T6E 0E6, Canada",LTL,mt,1,1234.36
2023-10-12,2023-10-12,2023-10-13,,JP,"Yokohama, Kanagawa Prefecture, Japan",JP,"Minatomirai, Nishi Ward, Yokohama, Kanagawa 220-0012, Japan",LTL,mt,1,127.17
2023-10-12,2023-12-08,2023-12-14,,US,"Seattle Ferry Terminal, 801 Alaskan Way, Seattle, WA 98104, USA",CA,"7436-7104 Gateway Blvd, Edmonton, AB T6E 0E6, Canada",LTL,mt,1,1890.3
2023-10-12,2023-10-12,2023-10-23,,JP,"Yokohama, Kanagawa Prefecture, Japan",JP,"Japan, 〒135-0061 Tokyo, Koto City, Toyosu, 6-chōme−2, 都道484号",LTL,mt,1,127.17
2023-10-12,2023-12-13,2023-12-21,,US,"Battery Pl/West St, New York, NY 10280, USA",CA,"7436-7104 Gateway Blvd, Edmonton, AB T6E 0E6, Canada",LTL,mt,1,873.88
2023-10-12,2023-10-12,2023-10-23,,JP,"Yokohama, Kanagawa Prefecture, Japan",JP,"Japan, 〒135-0061 Tokyo, Koto City, Toyosu, 6-chōme−2, 都道484号",LTL,mt,1,127.17
2023-10-12,2023-12-01,2023-12-07,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",CA,"7436-7104 Gateway Blvd, Edmonton, AB T6E 0E6, Canada",LTL,mt,1,1234.36
2023-10-12,2023-10-12,2023-10-23,,JP,"Yokohama, Kanagawa Prefecture, Japan",JP,"Japan, 〒135-0061 Tokyo, Koto City, Toyosu, 6-chōme−2, 都道484号",LTL,mt,1,127.17
2023-10-12,2023-12-11,2023-12-12,,US,"National Park, NJ 08063, USA",US,"Nutley, NJ, USA",LTL,mt,1,251
2023-10-12,2023-10-12,2023-10-23,,AU,"Merewether NSW 2291, Australia",AU,"Western Distributor, Pyrmont NSW 2009, Australia",LTL,mt,1,227.08
2023-10-12,2023-12-25,2023-12-26,,US,"National Park, NJ 08063, USA",US,"Nutley, NJ, USA",LTL,mt,1,251
2023-10-12,2023-10-12,2023-10-23,,AU,"Merewether NSW 2291, Australia",AU,"Western Distributor, Pyrmont NSW 2009, Australia",LTL,mt,1,227.08
2023-10-12,2023-12-18,2023-12-19,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"Nutley, NJ, USA",LTL,mt,1,517.5
2023-10-12,2023-10-12,2023-10-27,,AU,"Merewether NSW 2291, Australia",AU,"Western Distributor, Pyrmont NSW 2009, Australia",LTL,mt,1,227.08
2023-10-12,2023-12-11,2023-12-12,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"Nutley, NJ, USA",LTL,mt,1,517.5
2023-10-12,2023-10-12,2023-10-23,,AU,"Merewether NSW 2291, Australia",AU,"Western Distributor, Pyrmont NSW 2009, Australia",LTL,mt,1,227.08
2023-10-12,2023-12-21,2023-12-22,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"Nutley, NJ, USA",LTL,mt,1,517.5
2023-10-12,2023-10-12,2023-10-23,,AU,"Merewether NSW 2291, Australia",AU,"Western Distributor, Pyrmont NSW 2009, Australia",LTL,mt,1,227.08
2023-10-12,2023-12-25,2024-01-01,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",US,"Nutley, NJ, USA",LTL,mt,1,1413.02
2023-10-12,2023-10-12,2023-10-31,,AU,"Merewether NSW 2291, Australia",AU,"Western Distributor, Pyrmont NSW 2009, Australia",LTL,mt,1,227.08
2023-10-12,2023-12-11,2023-12-18,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",US,"Nutley, NJ, USA",LTL,mt,1,1413.02
2023-10-12,2023-10-12,2023-10-23,,AU,"Merewether NSW 2291, Australia",AU,"Western Distributor, Pyrmont NSW 2009, Australia",LTL,mt,1,227.08
2023-10-12,2023-12-18,2023-12-25,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",US,"Nutley, NJ, USA",LTL,mt,1,1413.02
2023-10-12,2023-10-12,2023-10-23,,AU,"Merewether NSW 2291, Australia",AU,"Western Distributor, Pyrmont NSW 2009, Australia",LTL,mt,1,227.08
2023-10-12,2023-11-13,2023-11-17,,NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",PT,"Amadora, Portugal",LTL,mt,1,591.89
2023-10-12,2023-10-12,2023-10-23,,CN,"Xin Jiang Qiao, Haishu Qu, Ningbo Shi, Zhejiang Sheng, China",CN,"888 Bao Dong Lu, Baoshan Qu, Shanghai Shi, China, 200431",LTL,mt,1,333.5
2023-10-12,2023-11-28,2023-12-04,,NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",PT,"Amadora, Portugal",LTL,mt,1,591.89
2023-10-12,2023-10-12,2023-10-23,,CN,"Xin Jiang Qiao, Haishu Qu, Ningbo Shi, Zhejiang Sheng, China",CN,"888 Bao Dong Lu, Baoshan Qu, Shanghai Shi, China, 200431",LTL,mt,1,333.5
2023-10-12,2023-12-07,2023-12-13,,NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",PT,"Amadora, Portugal",LTL,mt,1,591.89
2023-10-12,2023-10-12,2023-10-31,,CN,"Xin Jiang Qiao, Haishu Qu, Ningbo Shi, Zhejiang Sheng, China",CN,"888 Bao Dong Lu, Baoshan Qu, Shanghai Shi, China, 200431",LTL,mt,1,230
2023-10-12,2023-12-06,2023-12-12,,NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",PT,"Amadora, Portugal",LTL,mt,1,591.89
2023-10-12,2023-10-12,2023-10-26,,CN,"Xin Jiang Qiao, Haishu Qu, Ningbo Shi, Zhejiang Sheng, China",CN,"888 Bao Dong Lu, Baoshan Qu, Shanghai Shi, China, 200431",LTL,mt,1,230
2023-10-12,2023-11-13,2023-11-17,,NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",PT,"Amadora, Portugal",LTL,mt,1,591.89
2023-10-12,2023-10-12,2023-10-23,,CN,"Xin Jiang Qiao, Haishu Qu, Ningbo Shi, Zhejiang Sheng, China",CN,"Huanggang Port, Futian District, Shenzhen, Guangdong Province, China",LTL,mt,1,1392.52
2023-10-11,2023-10-17,2023-10-26,,CN,"Gang Yi Yi Wei Lu, Binhai Xinqu, Tianjin Shi, China",CN,"888 Bao Dong Lu, Baoshan Qu, Shanghai Shi, China, 200431",LTL,mt,1,1852.33
2023-10-11,2023-12-06,2023-12-08,,GB,"Victoria Embankment Gardens, Villiers St, London WC2N 6NS, UK",GB,"Felixstowe, UK",LTL,mt,1,137.79
2023-10-11,2023-10-17,2023-10-26,,CN,"Gang Yi Yi Wei Lu, Binhai Xinqu, Tianjin Shi, China",CN,"888 Bao Dong Lu, Baoshan Qu, Shanghai Shi, China, 200431",LTL,mt,1,1852.33
2023-10-11,2023-10-17,2023-11-03,,CN,"Gang Yi Yi Wei Lu, Binhai Xinqu, Tianjin Shi, China",CN,"Huanggang Port, Futian District, Shenzhen, Guangdong Province, China",LTL,mt,1,798.37
2023-10-11,2023-10-17,2023-10-27,,CN,"Gang Yi Yi Wei Lu, Binhai Xinqu, Tianjin Shi, China",CN,"Huanggang Port, Futian District, Shenzhen, Guangdong Province, China",LTL,mt,1,798.37
2023-10-11,2023-10-17,2023-10-26,,CN,"Gang Yi Yi Wei Lu, Binhai Xinqu, Tianjin Shi, China",CN,"Huanggang Port, Futian District, Shenzhen, Guangdong Province, China",LTL,mt,1,798.37
2023-10-11,2023-12-08,2023-12-12,,GB,"Victoria Embankment Gardens, Villiers St, London WC2N 6NS, UK",GB,"Felixstowe, UK",LTL,mt,1,137.79
2023-10-11,2023-10-17,2023-10-26,,CN,"Gang Yi Yi Wei Lu, Binhai Xinqu, Tianjin Shi, China",CN,"Huanggang Port, Futian District, Shenzhen, Guangdong Province, China",LTL,mt,1,798.37
2023-10-11,2023-10-11,2023-10-12,,US,"S Harbor Scenic Dr, Long Beach, CA 90802, USA",US,"The Embarcadero, San Francisco, CA 94133, USA",LTL,mt,1,404.49
2023-10-11,2023-10-11,2023-10-13,,US,"S Harbor Scenic Dr, Long Beach, CA 90802, USA",US,"The Embarcadero, San Francisco, CA 94133, USA",LTL,mt,1,564.52
2023-10-11,2023-10-11,2023-10-18,,US,"S Harbor Scenic Dr, Long Beach, CA 90802, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,975.18
